"curie_id","label","mapped_curie","mapped_label","mapping_source_prefix","mapping_target_prefix","distance"
"DOID:12583","velocardiofacial syndrome","ICD9CM:758.32","Velo-cardio-facial syndrome","BAO,DOID","ICD9CM","1"
"DOID:11554","Chandler syndrome","ICD9CM:371.57","Endothelial corneal dystrophy","DOID","ICD9CM","1"
"DOID:10126","keratoconus","ICD9CM:371.6","","BAO,DOID","ICD9CM","1"
"DOID:10126","keratoconus","ICD9CM:371.60","Keratoconus, unspecified","BAO,DOID","ICD9CM","1"
"DOID:12526","tarsal tunnel syndrome","ICD9CM:355.5","Tarsal tunnel syndrome","BAO,DOID","ICD9CM","1"
"DOID:13189","gout","ICD9CM:274.9","Gout, unspecified","DOID,BAO,OHMI","ICD9CM","1"
"DOID:13189","gout","ICD9CM:274.00","Gouty arthropathy, unspecified","DOID,BAO,OHMI","ICD9CM","1"
"DOID:13189","gout","ICD9CM:274","","DOID,BAO,OHMI","ICD9CM","1"
"DOID:13189","gout","ICD9CM:274.0","","DOID,BAO,OHMI","ICD9CM","1"
"DOID:11653","conjunctival deposit","ICD9CM:372.56","Conjunctival deposits","DOID","ICD9CM","1"
"DOID:9159","gas gangrene","ICD9CM:040.0","Gas gangrene","BAO,DOID","ICD9CM","1"
"DOID:8680","alcoholic gastritis","ICD9CM:535.3","","DOID","ICD9CM","1"
"DOID:14130","lateral cystocele","ICD9CM:618.02","Cystocele, lateral","BAO,DOID","ICD9CM","1"
"DOID:13736","uterine inflammatory disease","ICD9CM:615.9","Unspecified inflammatory disease of uterus","DOID","ICD9CM","1"
"DOID:10182","diabetic peripheral angiopathy","ICD9CM:250.7","","ONTONEO,DOID","ICD9CM","1"
"DOID:10341","chronic meningitis","ICD9CM:322.2","Chronic meningitis","DOID","ICD9CM","1"
"DOID:1574","alcohol abuse","ICD9CM:305.00","Alcohol abuse, unspecified","MFOMD","ICD9CM","1"
"DOID:1574","alcohol abuse","ICD9CM:305.0","","MFOMD","ICD9CM","1"
"DOID:13037","mechanical lagophthalmos","ICD9CM:374.22","Mechanical lagophthalmos","DOID","ICD9CM","1"
"DOID:13814","hypoglossal nerve disease","ICD9CM:352.5","Disorders of hypoglossal [12th] nerve","DOID","ICD9CM","1"
"DOID:1563","dermatomycosis","ICD9CM:111","","BAO","ICD9CM","1"
"DOID:1563","dermatomycosis","ICD9CM:111.9","Dermatomycosis, unspecified","BAO","ICD9CM","1"
"DOID:6088","acute stress disorder","ICD9CM:308.3","Other acute reactions to stress","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:12566","ulceration of vulva","ICD9CM:616.51","Ulceration of vulva in diseases classified elsewhere","DOID","ICD9CM","1"
"DOID:585","nephrolithiasis","ICD9CM:592","","BAO","ICD9CM","1"
"DOID:5041","esophageal cancer","ICD9CM:150.4","Malignant neoplasm of middle third of esophagus","BAO,OHMI,DOID,CLO","ICD9CM","1"
"DOID:5041","esophageal cancer","ICD9CM:150.2","Malignant neoplasm of abdominal esophagus","OHMI,BAO,DOID,CLO","ICD9CM","1"
"DOID:5041","esophageal cancer","ICD9CM:150.5","Malignant neoplasm of lower third of esophagus","OHMI,BAO,DOID,CLO","ICD9CM","1"
"DOID:5041","esophageal cancer","ICD9CM:150.3","Malignant neoplasm of upper third of esophagus","BAO,OHMI,DOID,CLO","ICD9CM","1"
"DOID:5041","esophageal cancer","ICD9CM:150.8","Malignant neoplasm of other specified part of esophagus","BAO,OHMI,DOID,CLO","ICD9CM","1"
"DOID:12883","hypochondriasis","ICD9CM:300.7","Hypochondriasis","MFOMD,DOID","ICD9CM","1"
"DOID:2021","placenta cancer","ICD9CM:181","Malignant neoplasm of placenta","BAO,DOID,CLO","ICD9CM","1"
"DOID:6227","articular cartilage disease","ICD9CM:718.00","Articular cartilage disorder, site unspecified","BAO,DOID","ICD9CM","1"
"DOID:6227","articular cartilage disease","ICD9CM:718.0","","BAO,DOID","ICD9CM","1"
"DOID:3978","extrinsic cardiomyopathy","ICD9CM:425.8","Cardiomyopathy in other diseases classified elsewhere","BAO,DOID","ICD9CM","1"
"DOID:9794","hereditary choroidal atrophy","ICD9CM:363.50","Hereditary choroidal dystrophy or atrophy, unspecified","BAO,DOID","ICD9CM","1"
"DOID:9794","hereditary choroidal atrophy","ICD9CM:363.5","","BAO,DOID","ICD9CM","1"
"DOID:9461","exposure keratitis","ICD9CM:370.34","Exposure keratoconjunctivitis","BAO,DOID","ICD9CM","1"
"DOID:12836","senile entropion","ICD9CM:374.01","Senile entropion","DOID","ICD9CM","1"
"DOID:12325","kyphoscoliotic heart disease","ICD9CM:416.1","Kyphoscoliotic heart disease","DOID","ICD9CM","1"
"DOID:526","human immunodeficiency virus infectious disease","ICD9CM:042","Human immunodeficiency virus [HIV] disease","VO,BAO","ICD9CM","1"
"DOID:526","human immunodeficiency virus infectious disease","ICD9CM:042-042.99","","VO,BAO","ICD9CM","1"
"DOID:11234","orbital cellulitis","ICD9CM:376.01","Orbital cellulitis","BAO,DOID","ICD9CM","1"
"DOID:13955","uterus interstitial leiomyoma","ICD9CM:218.1","Intramural leiomyoma of uterus","DOID","ICD9CM","1"
"DOID:12306","vitiligo","ICD9CM:709.01","Vitiligo","BAO,DOID","ICD9CM","1"
"DOID:12424","thyrocalcitonin secretion disease","ICD9CM:246.0","Disorders of thyrocalcitonin secretion","DOID","ICD9CM","1"
"DOID:9392","tracheitis","ICD9CM:464.1","","BAO,DOID","ICD9CM","1"
"DOID:13351","pedophilia","ICD9CM:302.2","Pedophilia","MFOMD,BAO","ICD9CM","1"
"DOID:3315","lipoma","ICD9CM:214.9","Lipoma, unspecified site","BAO,DOID","ICD9CM","1"
"DOID:3315","lipoma","ICD9CM:214","","BAO,DOID","ICD9CM","1"
"DOID:5614","eye disease","ICD9CM:379.90","Disorder of eye, unspecified","BAO,DOID","ICD9CM","1"
"DOID:5614","eye disease","ICD9CM:360.9","Unspecified disorder of globe","BAO,DOID","ICD9CM","1"
"DOID:5614","eye disease","ICD9CM:360","","BAO,DOID","ICD9CM","1"
"DOID:204","enthesopathy","ICD9CM:726.9","","BAO","ICD9CM","1"
"DOID:204","enthesopathy","ICD9CM:726.90","Enthesopathy of unspecified site","BAO","ICD9CM","1"
"DOID:12959","lagophthalmos","ICD9CM:374.2","","BAO,DOID","ICD9CM","1"
"DOID:12959","lagophthalmos","ICD9CM:374.20","Lagophthalmos, unspecified","BAO,DOID","ICD9CM","1"
"DOID:1400","lacrimal apparatus disease","ICD9CM:375","","BAO","ICD9CM","1"
"DOID:1400","lacrimal apparatus disease","ICD9CM:375.9","Unspecified disorder of lacrimal system","BAO","ICD9CM","1"
"DOID:10590","mild pre-eclampsia","ICD9CM:642.40","Mild or unspecified pre-eclampsia, unspecified as to episode of care or not applicable","ONTONEO,DOID","ICD9CM","1"
"DOID:203","exostosis","ICD9CM:726.91","Exostosis of unspecified site","BAO","ICD9CM","1"
"DOID:440","neuromuscular disease","ICD9CM:358.9","Myoneural disorders, unspecified","BAO,DOID","ICD9CM","1"
"DOID:440","neuromuscular disease","ICD9CM:358","","BAO,DOID","ICD9CM","1"
"DOID:11695","portal vein thrombosis","ICD9CM:452","Portal vein thrombosis","BAO,DOID","ICD9CM","1"
"DOID:2508","Takayasu's arteritis","ICD9CM:446.7","Takayasu's disease","BAO,DOID","ICD9CM","1"
"DOID:10955","strongyloidiasis","ICD9CM:127.2","Strongyloidiasis","BAO,DOID","ICD9CM","1"
"DOID:10127","cerebral artery occlusion","ICD9CM:434.9","","DOID","ICD9CM","1"
"DOID:10127","cerebral artery occlusion","ICD9CM:434","","DOID","ICD9CM","1"
"DOID:0050148","laryngotracheitis","ICD9CM:476.1","Chronic laryngotracheitis","BAO,DOID","ICD9CM","1"
"DOID:0050148","laryngotracheitis","ICD9CM:464.2","","BAO,DOID","ICD9CM","1"
"DOID:0050148","laryngotracheitis","ICD9CM:464","","BAO,DOID","ICD9CM","1"
"DOID:14484","sporotrichosis","ICD9CM:117.1","Sporotrichosis","BAO","ICD9CM","1"
"DOID:11637","accommodative spasm","ICD9CM:367.53","Spasm of accommodation","DOID","ICD9CM","1"
"DOID:10686","lactocele","ICD9CM:611.5","Galactocele","DOID","ICD9CM","1"
"DOID:13919","irregular astigmatism","ICD9CM:367.22","Irregular astigmatism","BAO,DOID","ICD9CM","1"
"DOID:11491","acquired night blindness","ICD9CM:368.62","Acquired night blindness","DOID","ICD9CM","1"
"DOID:10762","portal hypertension","ICD9CM:572.3","Portal hypertension","BAO,DOID","ICD9CM","1"
"DOID:10003","sensorineural hearing loss","ICD9CM:389.14","Central hearing loss","BAO,DOID","ICD9CM","1"
"DOID:10003","sensorineural hearing loss","ICD9CM:389.10","Sensorineural hearing loss, unspecified","BAO,DOID","ICD9CM","1"
"DOID:10003","sensorineural hearing loss","ICD9CM:389.1","","BAO,DOID","ICD9CM","1"
"DOID:9698","gonococcal endophthalmia","ICD9CM:098.42","Gonococcal endophthalmia","DOID","ICD9CM","1"
"DOID:12402","pyromania","ICD9CM:312.33","Pyromania","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:11103","rickettsialpox","ICD9CM:083.2","Rickettsialpox","DOID","ICD9CM","1"
"DOID:10303","sialadenitis","ICD9CM:527.2","Sialoadenitis","BAO,DOID","ICD9CM","1"
"DOID:13099","Moyamoya disease","ICD9CM:437.5","Moyamoya disease","BAO,DOID","ICD9CM","1"
"DOID:1573","communicating hydrocephalus","ICD9CM:331.3","Communicating hydrocephalus","BAO","ICD9CM","1"
"DOID:8692","myeloid leukemia","ICD9CM:205","","BAO,DOID,CLO","ICD9CM","1"
"DOID:8692","myeloid leukemia","ICD9CM:205.9","","BAO,DOID,CLO","ICD9CM","1"
"DOID:1858","McCune Albright syndrome","ICD9CM:756.54","Polyostotic fibrous dysplasia of bone","BAO,DOID","ICD9CM","1"
"DOID:1115","sarcoma","ICD9CM:171.9","Malignant neoplasm of connective and other soft tissue, site unspecified","BAO,DOID,CLO","ICD9CM","1"
"DOID:1115","sarcoma","ICD9CM:171","","BAO,DOID,CLO","ICD9CM","1"
"DOID:9007","sudden infant death syndrome","ICD9CM:798.0","Sudden infant death syndrome","BAO,DOID","ICD9CM","1"
"DOID:4203","brain stem cancer","ICD9CM:191.7","Malignant neoplasm of brain stem","BAO,DOID","ICD9CM","1"
"DOID:13861","scleroperikeratitis","ICD9CM:379.05","Scleritis with corneal involvement","DOID","ICD9CM","1"
"DOID:2401","clitoris cancer","ICD9CM:184.3","Malignant neoplasm of clitoris","DOID","ICD9CM","1"
"DOID:9717","hydrops of gallbladder","ICD9CM:575.3","Hydrops of gallbladder","DOID","ICD9CM","1"
"DOID:12357","viral labyrinthitis","ICD9CM:386.35","Viral labyrinthitis","DOID","ICD9CM","1"
"DOID:13651","eversion of lacrimal punctum","ICD9CM:375.51","Eversion of lacrimal punctum","DOID","ICD9CM","1"
"DOID:12028","Conn's syndrome","ICD9CM:255.12","Conn's syndrome","BAO","ICD9CM","1"
"DOID:11249","vitamin K deficiency bleeding","ICD9CM:269.0","Deficiency of vitamin K","BAO,DOID","ICD9CM","1"
"DOID:10846","angiodysplasia of intestine","ICD9CM:569.84","Angiodysplasia of intestine (without mention of hemorrhage)","DOID","ICD9CM","1"
"DOID:14392","thrombophlebitis migrans","ICD9CM:453.1","Thrombophlebitis migrans","DOID","ICD9CM","1"
"DOID:10030","interstitial emphysema","ICD9CM:518.1","Interstitial emphysema","DOID","ICD9CM","1"
"DOID:10755","petrositis","ICD9CM:383.21","Acute petrositis","DOID","ICD9CM","1"
"DOID:10755","petrositis","ICD9CM:383.20","Petrositis, unspecified","DOID","ICD9CM","1"
"DOID:10755","petrositis","ICD9CM:383.22","Chronic petrositis","DOID","ICD9CM","1"
"DOID:10755","petrositis","ICD9CM:383.2","","DOID","ICD9CM","1"
"DOID:930","orbital disease","ICD9CM:376.9","Unspecified disorder of orbit","BAO","ICD9CM","1"
"DOID:930","orbital disease","ICD9CM:376","","BAO","ICD9CM","1"
"DOID:289","endometriosis","ICD9CM:617.9","Endometriosis, site unspecified","BAO","ICD9CM","1"
"DOID:289","endometriosis","ICD9CM:617","","BAO","ICD9CM","1"
"DOID:8654","Hodgkin's lymphoma, mixed cellularity","ICD9CM:201.6","","DOID","ICD9CM","1"
"DOID:9651","systolic heart failure","ICD9CM:428.2","","BAO,DOID","ICD9CM","1"
"DOID:9651","systolic heart failure","ICD9CM:428.20","Systolic heart failure, unspecified","BAO,DOID","ICD9CM","1"
"DOID:841","extrinsic allergic alveolitis","ICD9CM:495.9","Unspecified allergic alveolitis and pneumonitis","BAO,DOID","ICD9CM","1"
"DOID:841","extrinsic allergic alveolitis","ICD9CM:495","","BAO,DOID","ICD9CM","1"
"DOID:9908","internal hordeolum","ICD9CM:373.12","Hordeolum internum","DOID","ICD9CM","1"
"DOID:1360","frontal sinus cancer","ICD9CM:160.4","Malignant neoplasm of frontal sinus","DOID","ICD9CM","1"
"DOID:2565","macular corneal dystrophy","ICD9CM:371.55","Macular corneal dystrophy","BAO,DOID","ICD9CM","1"
"DOID:566","labyrinthine dysfunction","ICD9CM:386.50","Labyrinthine dysfunction, unspecified","BAO,DOID","ICD9CM","1"
"DOID:566","labyrinthine dysfunction","ICD9CM:386.5","","BAO,DOID","ICD9CM","1"
"DOID:0060321","umbilical hernia","ICD9CM:756.72","Omphalocele","ONTONEO","ICD9CM","1"
"DOID:10154","small intestine cancer","ICD9CM:152.9","Malignant neoplasm of small intestine, unspecified site","BAO,CLO,DOID","ICD9CM","1"
"DOID:8924","autoimmune thrombocytopenic purpura","ICD9CM:287.31","Immune thrombocytopenic purpura","BAO,DOID","ICD9CM","1"
"DOID:6725","spinal stenosis","ICD9CM:723.0","Spinal stenosis in cervical region","BAO,DOID","ICD9CM","1"
"DOID:6725","spinal stenosis","ICD9CM:724.00","Spinal stenosis, unspecified region","BAO,DOID","ICD9CM","1"
"DOID:2364","post-thrombotic syndrome","ICD9CM:459.1","","DOID","ICD9CM","1"
"DOID:9667","placental abruption","ICD9CM:640.0","","BAO,DOID","ICD9CM","1"
"DOID:9667","placental abruption","ICD9CM:640.03","Threatened abortion, antepartum condition or complication","BAO,DOID","ICD9CM","1"
"DOID:9506","acute ethmoiditis","ICD9CM:461.2","Acute ethmoidal sinusitis","ONTONEO,DOID","ICD9CM","1"
"DOID:4337","tinea capitis","ICD9CM:110.0","Dermatophytosis of scalp and beard","BAO,DOID","ICD9CM","1"
"DOID:888","fasciolopsiasis","ICD9CM:121.4","Fasciolopsiasis","BAO","ICD9CM","1"
"DOID:2149","urogenital tuberculosis","ICD9CM:016","","BAO,DOID","ICD9CM","1"
"DOID:2149","urogenital tuberculosis","ICD9CM:016.9","","BAO,DOID","ICD9CM","1"
"DOID:9911","infected hydrocele","ICD9CM:603.1","Infected hydrocele","DOID","ICD9CM","1"
"DOID:2365","West Nile encephalitis","ICD9CM:066.41","West Nile Fever with encephalitis","BAO,DOID","ICD9CM","1"
"DOID:4674","androgen insensitivity syndrome","ICD9CM:259.51","Androgen insensitivity syndrome","BAO,DOID","ICD9CM","1"
"DOID:4674","androgen insensitivity syndrome","ICD9CM:259.5","","BAO,DOID","ICD9CM","1"
"DOID:614","lymphopenia","ICD9CM:288.51","Lymphocytopenia","BAO","ICD9CM","1"
"DOID:11336","rhinoscleroma","ICD9CM:040.1","Rhinoscleroma","BAO,DOID","ICD9CM","1"
"DOID:12685","mixed receptive-expressive language disorder","ICD9CM:315.32","Mixed receptive-expressive language disorder","MFOMD,DOID","ICD9CM","1"
"DOID:8696","subacute monocytic leukemia","ICD9CM:206.2","","DOID","ICD9CM","1"
"DOID:12307","anterior corneal pigmentation","ICD9CM:371.11","Anterior corneal pigmentations","DOID","ICD9CM","1"
"DOID:10933","obsessive-compulsive disorder","ICD9CM:300.3","Obsessive-compulsive disorders","MFOMD,DOID","ICD9CM","1"
"DOID:2089","constipation","ICD9CM:564.0","","BAO,DOID","ICD9CM","1"
"DOID:2089","constipation","ICD9CM:564.00","Constipation, unspecified","BAO,DOID","ICD9CM","1"
"DOID:8800","lung carcinoma in situ","ICD9CM:231.2","Carcinoma in situ of bronchus and lung","BAO,DOID","ICD9CM","1"
"DOID:11520","benign hypertensive renal disease","ICD9CM:403.10","Hypertensive chronic kidney disease, benign, with chronic kidney disease stage I through stage IV, or unspecified","ONTONEO,DOID","ICD9CM","1"
"DOID:11520","benign hypertensive renal disease","ICD9CM:403.1","","ONTONEO,DOID","ICD9CM","1"
"DOID:3418","glossopharyngeal nerve disease","ICD9CM:352","","BAO,DOID","ICD9CM","1"
"DOID:9988","tertiary neurosyphilis","ICD9CM:094.9","Neurosyphilis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:9988","tertiary neurosyphilis","ICD9CM:094","","BAO,DOID","ICD9CM","1"
"DOID:1070","primary open angle glaucoma","ICD9CM:365.11","Primary open angle glaucoma","BAO,DOID","ICD9CM","1"
"DOID:2088","outlet dysfunction constipation","ICD9CM:564.02","Outlet dysfunction constipation","DOID","ICD9CM","1"
"DOID:13775","plantar wart","ICD9CM:078.12","Plantar wart","DOID","ICD9CM","1"
"DOID:8538","reticulosarcoma","ICD9CM:200.7","","BAO,DOID","ICD9CM","1"
"DOID:8538","reticulosarcoma","ICD9CM:200.0","","BAO,DOID","ICD9CM","1"
"DOID:11748","round ligament malignant neoplasm","ICD9CM:183.5","Malignant neoplasm of round ligament of uterus","DOID","ICD9CM","1"
"DOID:574","peripheral nervous system disease","ICD9CM:350-359.99","","BAO,DOID","ICD9CM","1"
"DOID:12491","Vagus nerve disease","ICD9CM:352.3","Disorders of pneumogastric [10th] nerve","DOID","ICD9CM","1"
"DOID:2596","larynx cancer","ICD9CM:161.9","Malignant neoplasm of larynx, unspecified","BAO,DOID","ICD9CM","1"
"DOID:2596","larynx cancer","ICD9CM:161","","BAO,DOID","ICD9CM","1"
"DOID:13560","subserous uterine fibroid","ICD9CM:218.2","Subserous leiomyoma of uterus","DOID","ICD9CM","1"
"DOID:2345","plasma protein metabolism disease","ICD9CM:273.8","Other disorders of plasma protein metabolism","BAO,DOID","ICD9CM","1"
"DOID:1024","leprosy","ICD9CM:030.9","Leprosy, unspecified","BAO,DOID","ICD9CM","1"
"DOID:1024","leprosy","ICD9CM:030","","BAO,DOID","ICD9CM","1"
"DOID:11330","erysipelas","ICD9CM:035","Erysipelas","BAO,DOID","ICD9CM","1"
"DOID:9808","Goodpasture syndrome","ICD9CM:446.21","Goodpasture's syndrome","BAO,DOID","ICD9CM","1"
"DOID:10969","hemiplegia","ICD9CM:343.4","Infantile hemiplegia","BAO,DOID","ICD9CM","1"
"DOID:2566","corneal dystrophy","ICD9CM:371.5","","BAO,DOID","ICD9CM","1"
"DOID:2566","corneal dystrophy","ICD9CM:371.50","Hereditary corneal dystrophy, unspecified","BAO,DOID","ICD9CM","1"
"DOID:11133","prostatic cyst","ICD9CM:600.3","Cyst of prostate","DOID","ICD9CM","1"
"DOID:342","subclavian artery aneurysm","ICD9CM:442.82","Aneurysm of subclavian artery","BAO","ICD9CM","1"
"DOID:9978","acute female pelvic peritonitis","ICD9CM:614.5","Acute or unspecified pelvic peritonitis, female","DOID","ICD9CM","1"
"DOID:11561","hypertensive retinopathy","ICD9CM:362.11","Hypertensive retinopathy","BAO,DOID","ICD9CM","1"
"DOID:11786","splenic sequestration","ICD9CM:289.52","Splenic sequestration","BAO,DOID","ICD9CM","1"
"DOID:12336","male infertility","ICD9CM:606","","BAO,DOID","ICD9CM","1"
"DOID:12336","male infertility","ICD9CM:606.9","Male infertility, unspecified","BAO,DOID","ICD9CM","1"
"DOID:9754","ganglion or cyst of synovium/tendon/bursa","ICD9CM:727.49","Other ganglion and cyst of synovium, tendon, and bursa","DOID","ICD9CM","1"
"DOID:0050161","lower respiratory tract disease","ICD9CM:478.1","","BAO,DOID","ICD9CM","1"
"DOID:0050161","lower respiratory tract disease","ICD9CM:478.19","Other disease of nasal cavity and sinuses","BAO,DOID","ICD9CM","1"
"DOID:13359","Ehlers-Danlos syndrome","ICD9CM:756.83","Ehlers-Danlos syndrome","BAO,DOID","ICD9CM","1"
"DOID:9553","adrenal gland disease","ICD9CM:255.9","Unspecified disorder of adrenal glands","ONTONEO,BAO,CLO,DOID","ICD9CM","1"
"DOID:9553","adrenal gland disease","ICD9CM:255","","ONTONEO,BAO,CLO,DOID","ICD9CM","1"
"DOID:10919","transsexualism","ICD9CM:302.50","Trans-sexualism with unspecified sexual history","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:13223","uterine fibroid","ICD9CM:218.9","Leiomyoma of uterus, unspecified","BAO,DOID","ICD9CM","1"
"DOID:13223","uterine fibroid","ICD9CM:218","","BAO,DOID","ICD9CM","1"
"DOID:13227","retinal dystrophies primarily involving Bruch's membrane","ICD9CM:362.77","Dystrophies primarily involving Bruch's membrane","DOID","ICD9CM","1"
"DOID:8564","lip cancer","ICD9CM:140","","BAO,DOID,CLO","ICD9CM","1"
"DOID:8564","lip cancer","ICD9CM:140.8","Malignant neoplasm of other sites of lip","BAO,DOID,CLO","ICD9CM","1"
"DOID:8564","lip cancer","ICD9CM:140.6","Malignant neoplasm of commissure of lip","BAO,DOID,CLO","ICD9CM","1"
"DOID:10153","ileum cancer","ICD9CM:152.2","Malignant neoplasm of ileum","DOID","ICD9CM","1"
"DOID:8556","vallecula cancer","ICD9CM:146.3","Malignant neoplasm of vallecula epiglottica","DOID","ICD9CM","1"
"DOID:9739","eustachian tube disease","ICD9CM:381.89","Other disorders of Eustachian tube","BAO,DOID","ICD9CM","1"
"DOID:9739","eustachian tube disease","ICD9CM:381.8","","BAO,DOID","ICD9CM","1"
"DOID:3875","thrombophlebitis","ICD9CM:451.0","Phlebitis and thrombophlebitis of superficial vessels of lower extremities","DOID","ICD9CM","1"
"DOID:0060224","atrial fibrillation","ICD9CM:427.31","Atrial fibrillation","BAO","ICD9CM","1"
"DOID:13088","periventricular leukomalacia","ICD9CM:779.7","Periventricular leukomalacia","BAO,DOID","ICD9CM","1"
"DOID:1555","urticaria","ICD9CM:708.8","Other specified urticaria","BAO","ICD9CM","1"
"DOID:1540","parathyroid carcinoma","ICD9CM:194.1","Malignant neoplasm of parathyroid gland","BAO,DOID","ICD9CM","1"
"DOID:12683","vestibular neuronitis","ICD9CM:078.81","Epidemic vertigo","BAO,DOID","ICD9CM","1"
"DOID:12683","vestibular neuronitis","ICD9CM:386.12","Vestibular neuronitis","BAO,DOID","ICD9CM","1"
"DOID:9880","cardiovascular syphilis","ICD9CM:093.8","","DOID","ICD9CM","1"
"DOID:9880","cardiovascular syphilis","ICD9CM:093.89","Other specified cardiovascular syphilis","DOID","ICD9CM","1"
"DOID:10442","hypopyon ulcer","ICD9CM:370.04","Hypopyon ulcer","DOID","ICD9CM","1"
"DOID:12132","Wegener's granulomatosis","ICD9CM:446.4","Wegener's granulomatosis","BAO","ICD9CM","1"
"DOID:11129","dislocation of ear ossicle","ICD9CM:385.23","Discontinuity or dislocation of ear ossicles","DOID","ICD9CM","1"
